"","yearID","Rank","R","H","X2B","X3B","HR","BB","SO","SB","CS","ER","IPouts","HA","HRA","BBA","playoff_nextyear","TeamSalary"
"818",2014,2,633,1349,247,26,147,452,1133,112,26,605,4359,1392,164,398,"Y",1.85643094136438
"819",2014,3,629,1306,275,19,125,516,1264,101,34,568,4391,1370,141,509,"Y",0.804027043395487
"820",2014,2,729,1354,253,33,146,586,1104,83,20,524,4390,1269,147,406,"N",0.680462365132268
"821",2014,5,619,1356,251,27,125,443,1306,109,26,619,4405,1396,134,521,"N",1.70044138806548
"822",2014,2,682,1436,275,30,156,520,1244,104,47,562,4369,1341,128,499,"Y",0.725284972685188
"823",2014,3,535,1199,224,30,109,468,1294,91,34,523,4316,1300,117,462,"N",0.711260992214871
"824",2014,3,634,1328,247,32,136,396,1232,96,42,512,4356,1240,137,463,"N",0.869566668429221
"825",2014,2,665,1407,257,42,132,427,1245,56,27,564,4347,1305,133,389,"N",1.53659678932268
"826",2014,1,619,1371,275,21,105,471,1133,57,32,564,4346,1321,123,470,"Y",1.13421984514102
"827",2014,4,612,1361,263,24,117,527,1124,63,27,579,4391,1292,145,482,"N",0.68310026054071
"828",2014,5,637,1400,260,28,111,417,1162,105,59,711,4279,1510,160,505,"Y",1.0549237788047
"829",2014,3,723,1435,282,24,177,502,1151,78,21,642,4329,1400,151,490,"Y",1.03298085887239
"830",2014,1,686,1403,265,27,152,517,1304,101,23,495,4412,1351,110,352,"N",1.24032470061016
"831",2015,3,720,1494,289,48,154,490,1312,132,44,659,4400,1450,182,500,"N",0.527872721034159
"832",2015,4,573,1361,251,18,100,471,1107,69,33,698,4276,1462,170,550,"N",0.612791728769499
"833",2015,3,713,1370,246,20,217,418,1331,44,25,646,4304,1406,174,483,"Y",0.982130042317017
"834",2015,5,748,1495,294,33,161,478,1148,71,27,694,4345,1486,178,478,"Y",1.54606760918811
"835",2015,4,622,1381,260,27,136,404,1231,68,42,643,4358,1443,162,474,"N",0.959326758606532
"836",2015,3,689,1341,272,30,171,567,1518,95,37,546,4384,1276,134,407,"Y",0.989253916635845
"837",2015,5,640,1382,257,27,167,496,1255,134,38,700,4360,1436,177,544,"N",0.965290540550064
"838",2015,3,669,1395,303,29,141,533,1157,86,28,584,4298,1274,161,425,"Y",0.748379705251509
"839",2015,5,737,1479,274,49,186,388,1283,97,43,799,4279,1579,183,579,"N",0.816887176212912
"840",2015,5,689,1515,289,49,151,455,1259,83,51,746,4341,1491,193,489,"N",1.47078338414448
"841",2015,2,729,1363,278,26,230,486,1392,121,48,572,4323,1308,148,423,"N",0.616846345143261
"842",2015,1,724,1497,300,42,139,383,973,104,34,601,4356,1372,155,489,"N",0.957050171973259
"843",2015,3,661,1331,243,21,176,435,1150,52,34,630,4322,1355,166,466,"N",1.02447819896632
"844",2015,1,667,1346,263,26,187,563,1258,59,34,553,4337,1317,145,395,"Y",1.84220186656861
"845",2015,3,613,1420,236,40,120,375,1150,112,45,638,4281,1374,141,508,"N",0.580993787221613
"846",2015,4,655,1378,274,34,145,412,1299,84,29,682,4305,1432,176,517,"N",0.860949702692611
"847",2015,2,696,1349,277,44,156,439,1264,70,38,653,4329,1506,163,413,"N",0.919897225717822
"848",2015,2,764,1397,272,19,212,554,1227,63,25,652,4373,1416,182,474,"N",1.81624922286982
"849",2015,1,683,1351,295,17,177,488,1290,51,25,557,4388,1341,152,383,"Y",0.826090698655431
"850",2015,5,694,1405,277,46,146,475,1119,78,29,664,4334,1402,172,474,"N",0.674874449011007
"851",2015,5,626,1374,272,37,130,387,1274,88,32,749,4309,1592,191,488,"N",0.953515668248348
"852",2015,2,697,1462,292,27,140,461,1322,98,45,532,4469,1392,110,453,"N",0.758869316664881
"853",2015,4,650,1324,260,36,148,426,1327,82,29,655,4321,1371,171,516,"N",1.01112545385748
"854",2015,4,656,1379,262,22,198,478,1336,69,45,677,4389,1430,181,491,"N",1.04328749560189
"855",2015,2,696,1486,288,39,136,457,1159,93,36,597,4333,1344,155,431,"Y",1.40604568624717
"856",2015,1,647,1386,288,39,137,506,1267,69,38,478,4394,1359,123,477,"N",1.01795670772059
"857",2015,4,644,1383,278,32,167,436,1310,87,45,604,4360,1314,175,477,"N",0.550813449367483
"858",2015,1,751,1419,279,32,172,503,1233,101,39,680,4328,1459,171,508,"Y",1.22712257266987
"859",2015,1,891,1480,308,17,232,570,1151,88,23,609,4323,1353,173,397,"Y",0.964608559112788
"860",2015,2,703,1363,265,13,177,539,1344,57,23,577,4304,1366,145,364,"Y",1.32823983897962
"861",2016,4,752,1479,285,56,190,463,1427,137,31,821,4354,1563,202,603,"Y",0.699486876293091
"862",2016,5,649,1404,295,27,122,502,1240,75,34,725,4343,1414,177,547,"N",0.547966251685533
"863",2016,2,744,1413,265,6,253,468,1324,19,13,671,4296,1408,183,545,"N",1.29486020708438
"864",2016,1,878,1598,343,25,208,558,1160,83,24,640,4319,1342,176,490,"Y",1.50831082670904
"865",2016,4,686,1428,277,33,168,455,1285,77,36,659,4340,1422,185,521,"N",0.90395621697265
"866",2016,1,808,1409,293,30,199,656,1339,66,34,511,4379,1125,163,495,"Y",1.232496187969
"867",2016,5,716,1403,277,33,164,452,1284,139,51,786,4326,1457,258,636,"N",0.711494404362879
"868",2016,1,777,1435,308,29,185,531,1246,134,31,617,4335,1330,186,461,"Y",0.59447341976211
"869",2016,3,845,1544,318,47,204,494,1330,66,39,779,4288,1532,181,547,"Y",0.901127552608878
"870",2016,2,750,1476,252,30,211,493,1303,58,29,672,4284,1417,182,462,"N",1.55895473122442
"871",2016,3,724,1367,291,29,198,554,1452,102,44,663,4404,1441,181,453,"Y",0.75912178739717
"872",2016,3,675,1450,264,33,147,382,1224,121,35,674,4320,1433,206,517,"N",1.05185846214991
"873",2016,4,717,1410,279,20,156,471,991,73,34,676,4264,1480,208,498,"N",1.09797043670554
"874",2016,1,725,1376,272,21,189,525,1321,45,26,598,4359,1266,165,464,"Y",1.77024218210296
"875",2016,3,655,1460,259,42,128,447,1213,71,28,646,4305,1358,152,595,"N",0.618490955810826
"876",2016,4,671,1299,249,19,194,599,1543,181,56,650,4303,1450,178,532,"N",0.550181738514822
"877",2016,5,722,1409,288,35,200,513,1426,91,32,814,4329,1617,221,479,"Y",0.820635533664736
"878",2016,4,680,1378,245,20,183,475,1188,72,22,660,4285,1358,214,444,"Y",1.78391697708765
"879",2016,2,671,1342,240,19,218,517,1302,42,18,574,4341,1397,152,439,"N",1.07107379014129
"880",2016,5,653,1352,270,21,169,442,1145,50,23,718,4300,1459,185,464,"N",0.694424429770332
"881",2016,4,610,1305,231,35,161,424,1376,96,45,739,4311,1468,213,466,"N",0.471822713422335
"882",2016,3,729,1426,277,32,153,561,1334,110,45,679,4352,1490,180,533,"N",0.830200247234035
"883",2016,5,686,1275,257,26,177,449,1500,125,45,708,4320,1425,183,569,"N",0.811368785178631
"884",2016,2,768,1446,251,17,223,506,1288,56,28,647,4371,1410,213,460,"N",1.08542694427234
"885",2016,2,715,1437,280,54,130,572,1107,79,36,593,4381,1334,158,439,"N",1.3779797377621
"886",2016,2,779,1415,299,32,225,526,1318,35,26,656,4345,1432,159,475,"N",1.14438607213567
"887",2016,5,672,1333,288,32,216,449,1482,60,37,665,4279,1395,210,491,"N",0.45676174522408
"888",2016,1,765,1446,257,23,215,436,1220,99,36,700,4329,1441,201,534,"N",1.40825818842426
"889",2016,2,759,1358,276,18,221,632,1362,54,24,613,4378,1340,183,461,"N",1.10957294761429
"890",2016,1,763,1403,268,29,203,536,1252,121,39,570,4379,1272,155,468,"Y",1.13317965071505
